ID,HousePrice,yhat,delta
8545,343653.0,341609.5124924718,2043.487507528218
4786,88870.0,80016.83129108955,8853.168708910453
4218,248019.0,256976.50594429948,-8957.505944299483
5074,387946.0,382235.85733687435,5710.142663125647
8967,392086.0,323211.21970617835,68874.78029382165
3818,202924.0,212644.47050267324,-9720.47050267324
2249,292154.0,290731.62300484936,1422.3769951506401
5557,472528.0,493602.179707592,-21074.179707592004
2779,395887.0,489711.16243292793,-93824.16243292793
7881,98409.0,97379.51665689991,1029.483343100088
1222,788565.0,716594.9105887342,71970.0894112658
8369,210507.0,283273.55730944924,-72766.55730944924
5725,69315.0,81095.22953088411,-11780.229530884113
6428,369613.0,441118.1056764333,-71505.1056764333
4601,281437.0,270783.7192504848,10653.280749515223
4499,288359.0,301783.7413942587,-13424.741394258686
5002,168940.0,215116.28430822288,-46176.28430822288
8830,256996.0,240809.91717321385,16186.08282678615
4024,233001.0,310517.74189538066,-77516.74189538066
3706,298322.0,296954.1601453992,1367.839854600781
1386,266187.0,236357.85025618685,29829.14974381315
5228,253698.0,269409.074684599,-15711.074684599007
636,252531.0,262107.9156469231,-9576.915646923095
5101,271180.0,214452.39915886385,56727.600841136154
8127,295650.0,358495.2581863722,-62845.25818637217
6597,409034.0,341458.7739423429,67575.2260576571
2601,314002.0,359129.87880421453,-45127.87880421453
1852,299822.0,270809.69201069075,29012.30798930925
7022,408769.0,309950.03246788186,98818.96753211814
5877,699600.0,456953.3179166452,242646.6820833548
4185,139478.0,204615.9057431738,-65137.90574317379
7105,348970.0,317036.020424217,31933.979575783014
2112,173838.0,171857.59062370844,1980.4093762915581
917,242677.0,261399.35107517673,-18722.35107517673
8650,479642.0,484780.6352989629,-5138.6352989628795
2897,407020.0,503180.6810784691,-96160.68107846909
7285,127938.0,127088.13228946266,849.8677105373354
1161,230781.0,254327.7664817566,-23546.76648175661
3874,518486.0,534751.9303562342,-16265.930356234196
6076,293310.0,252441.19789806005,40868.802101939946
2423,709347.0,624987.9042168184,84359.0957831816
7758,160328.0,134524.05555899756,25803.944441002444
8916,331261.0,286815.34211570123,44445.657884298766
7947,423762.0,345693.73937177955,78068.26062822045
4351,315499.0,370472.5262578547,-54973.52625785471
5836,189348.0,222359.3090076705,-33011.3090076705
3202,613498.0,765230.9500582105,-151732.95005821052
4113,388112.0,348234.40257931314,39877.597420686856
2585,386616.0,390232.21255691326,-3616.2125569132622
7382,631601.0,744646.6299159382,-113045.62991593825
3947,227847.0,244319.72257198658,-16472.722571986582
2197,419192.0,387144.90253595065,32047.09746404935
1469,374335.0,315552.0178517891,58782.982148210926
8932,434508.0,393784.10573903105,40723.894260968955
537,330204.0,414053.8718487106,-83849.87184871058
4518,475608.0,483045.4915495322,-7437.49154953222
6525,352063.0,345848.26417236193,6214.735827638069
942,173546.0,138541.15804165122,35004.841958348785
3463,623337.0,515825.3755762561,107511.62442374392
3017,684161.0,538358.3795911003,145802.62040889973
6315,283774.0,232167.26111183022,51606.738888169784
2111,318015.0,306802.53226493305,11212.467735066952
2008,247575.0,313148.6397576323,-65573.63975763228
2493,244803.0,228929.1452693361,15873.854730663908
8085,311145.0,340882.1389248645,-29737.13892486453
7182,225668.0,218599.95784161804,7068.042158381955
3456,62169.0,136405.78270283266,-74236.78270283266
1903,218330.0,204753.20988265955,13576.790117340453
8045,515989.0,613594.8629762696,-97605.86297626956
2269,176523.0,198171.36598006263,-21648.365980062634
3769,212021.0,286745.4230273132,-74724.4230273132
4842,301091.0,299340.6435946491,1750.3564053509035
6460,560981.0,499450.55728137516,61530.442718624836
6477,364995.0,385573.31864829204,-20578.318648292043
6889,311537.0,325276.094123073,-13739.09412307298
3599,255569.0,271383.3448091591,-15814.344809159113
3872,177892.0,168853.7104132881,9038.289586711908
2807,434788.0,395730.34399132634,39057.65600867366
5769,511186.0,414147.9084242484,97038.0915757516
8906,354492.0,376900.5058646799,-22408.50586467987
8179,679836.0,625892.8732202322,53943.1267797678
6952,263971.0,239463.82606816632,24507.173931833677
5361,156909.0,189381.709581532,-32472.70958153199
2137,266564.0,424860.8874241068,-158296.88742410683
5708,684438.0,531058.077189383,153379.92281061702
6752,308536.0,326114.2915199668,-17578.29151996679
3373,211365.0,226702.16796164704,-15337.167961647036
4173,198596.0,217189.54983066578,-18593.549830665783
6516,342586.0,320972.23990603606,21613.760093963938
6290,404129.0,394898.5577453483,9230.442254651687
9109,135746.0,170308.4229699585,-34562.42296995851
7208,197253.0,220936.30630094127,-23683.306300941273
3990,216272.0,228559.44503350274,-12287.445033502736
9332,305613.0,381781.42823579273,-76168.42823579273
4800,266343.0,267068.87074786477,-725.8707478647702
5067,333439.0,421390.008320119,-87951.008320119
7419,324204.0,273619.7686050473,50584.23139495269
391,208249.0,219018.55942390027,-10769.559423900268
1160,562580.0,486022.4349161935,76557.56508380652
3465,296625.0,319915.4763798427,-23290.476379842672
954,149883.0,137844.20835533444,12038.791644665558
1914,315045.0,309828.31543855957,5216.68456144043
9318,413775.0,394899.1518177007,18875.84818229929
5730,409860.0,375881.8627313408,33978.13726865919
1831,246130.0,277170.1533338092,-31040.153333809227
8988,380008.0,290486.2325088589,89521.7674911411
668,321160.0,328996.3538500302,-7836.353850030224
4359,285058.0,266747.0767805719,18310.923219428107
2274,378192.0,378180.31613505475,11.683864945254754
1996,322308.0,260938.02394653633,61369.97605346367
4002,219921.0,244838.86370200745,-24917.863702007453
8514,269555.0,368262.75341259607,-98707.75341259607
3726,282318.0,288316.78721533355,-5998.787215333548
3585,527926.0,474260.5762675384,53665.42373246158
5471,113685.0,134238.27959212253,-20553.279592122533
873,392207.0,429840.2503503266,-37633.25035032659
998,201076.0,233041.2374984097,-31965.237498409697
4154,323743.0,259911.94417377232,63831.055826227675
3088,353217.0,321589.01817953814,31627.981820461864
453,209384.0,209867.65527749053,-483.65527749052853
6751,737249.0,731299.1625569724,5949.837443027645
5886,160582.0,158307.35131033207,2274.648689667927
6433,288219.0,335079.26463344664,-46860.26463344664
6596,425724.0,398226.7379848066,27497.26201519341
369,367654.0,364286.01600609074,3367.9839939092635
6594,583896.0,452934.81914078,130961.18085921998
2332,329235.0,378026.56007168477,-48791.56007168477
3787,266114.0,200065.62938165903,66048.37061834097
1596,271254.0,273950.35293900484,-2696.352939004835
4485,273893.0,265541.6485136813,8351.351486318687
5985,395559.0,377113.02466697316,18445.975333026843
5424,270581.0,289570.7957283619,-18989.795728361874
1794,318818.0,302529.9352214545,16288.064778545522
4861,350938.0,409357.8898824929,-58419.88988249289
2341,167048.0,113981.59923660517,53066.400763394835
6444,444116.0,485763.5811800936,-41647.58118009358
720,469453.0,495251.254646836,-25798.254646836023
3186,158430.0,164282.4523204323,-5852.45232043229
1407,187332.0,210291.5050598477,-22959.505059847696
5001,341618.0,408172.2160015181,-66554.21600151813
4652,406527.0,485188.64531105093,-78661.64531105093
7739,474343.0,464587.05282094446,9755.94717905554
3721,136150.0,139919.6941199594,-3769.6941199594003
2967,378252.0,338044.8681307014,40207.13186929858
6101,254631.0,364025.5361977572,-109394.53619775717
6670,231871.0,270916.4162029413,-39045.41620294133
1723,305114.0,266822.20881373086,38291.79118626914
2635,281914.0,269228.3664831975,12685.63351680251
7300,481873.0,451685.9950255794,30187.00497442059
9299,239259.0,290459.61008665373,-51200.61008665373
8936,196719.0,219146.1116834767,-22427.111683476687
667,227931.0,261041.76038837602,-33110.76038837602
3965,349929.0,396096.7880029485,-46167.78800294851
1868,669869.0,670991.060316659,-1122.0603166590445
207,363642.0,408351.70203432185,-44709.70203432185
9242,370508.0,446953.7231574535,-76445.72315745353
725,704363.0,623601.6177391179,80761.38226088206
5102,497815.0,487169.23993117944,10645.760068820557
3785,236004.0,190927.03902568948,45076.960974310525
6850,340355.0,336159.8127036559,4195.187296344084
6080,304418.0,252908.394905651,51509.60509434901
3013,337740.0,355403.77603954624,-17663.77603954624
8973,296149.0,340627.1794352575,-44478.17943525751
2762,304805.0,301361.9743704933,3443.0256295066793
1353,332020.0,352052.0658600439,-20032.06586004392
6230,306956.0,327332.3701368861,-20376.37013688608
7119,209314.0,235385.25046314692,-26071.25046314692
5989,423427.0,380354.0292805564,43072.970719443576
142,256394.0,272292.9579347237,-15898.957934723701
4587,528531.0,514895.6559612048,13635.344038795214
8903,295559.0,263537.46115871245,32021.538841287547
911,116824.0,96233.7770511112,20590.222948888797
19,531502.0,502991.57058444753,28510.42941555247
1690,402927.0,367189.0852982912,35737.914701708825
490,193277.0,257075.13895757837,-63798.13895757837
1492,207461.0,178549.28249745222,28911.717502547777
884,359598.0,388863.85745968466,-29265.85745968466
8016,379188.0,411889.7120454121,-32701.712045412103
5343,231137.0,220238.65665525928,10898.343344740715
1738,345770.0,364901.94201820064,-19131.942018200643
896,347868.0,324863.7219831639,23004.27801683609
4465,230504.0,271685.9314620843,-41181.93146208429
3566,386520.0,324229.27744282916,62290.72255717084
1070,130587.0,173229.4553466665,-42642.45534666651
6295,184369.0,188935.83847964182,-4566.838479641825
8153,147544.0,169754.1671415612,-22210.167141561193
3066,381696.0,358163.2293455733,23532.770654426713
8646,383701.0,365940.83502085303,17760.164979146968
5957,203177.0,249447.08308464137,-46270.083084641374
740,110281.0,107214.97194496819,3066.028055031813
7018,182142.0,126174.73089607334,55967.269103926665
8860,330562.0,332354.7345044975,-1792.7345044974936
8412,315184.0,303951.70293613285,11232.297063867154
4466,616407.0,548113.0209694383,68293.97903056175
3449,53689.0,71997.93081783713,-18308.93081783713
2770,492714.0,498435.2863297258,-5721.286329725815
8286,282980.0,317379.1763442629,-34399.1763442629
6716,448957.0,523079.0547094266,-74122.0547094266
3230,277747.0,257218.8045800391,20528.195419960888
7492,331843.0,349206.38867359364,-17363.38867359364
533,246298.0,225262.95155780998,21035.04844219002
788,489334.0,507572.8955415199,-18238.895541519916
2638,272858.0,280815.2565481637,-7957.256548163714
9069,283291.0,298603.207840651,-15312.207840650983
3538,202017.0,176563.13650085186,25453.863499148138
4346,528357.0,448598.01544303587,79758.98455696413
5374,432756.0,386657.554485281,46098.445514719
7000,344483.0,343970.895660317,512.104339683021
6160,310741.0,374522.66998278105,-63781.66998278105
8813,322292.0,324000.77624306345,-1708.7762430634466
2225,338111.0,290940.8504102305,47170.149589769484
3994,185449.0,204839.11310937087,-19390.11310937087
5119,263627.0,222532.92842195113,41094.07157804887
1887,445618.0,442477.61790718936,3140.3820928106434
5238,545804.0,528761.6065839075,17042.3934160925
6030,309010.0,235924.08877047396,73085.91122952604
5366,329992.0,408410.0819426907,-78418.08194269071
713,332502.0,386720.61959502427,-54218.61959502427
8631,342807.0,354395.3616024034,-11588.361602403398
4749,409761.0,450148.5308603789,-40387.53086037887
2785,388650.0,360875.8001487788,27774.199851221172
9152,331900.0,325105.8848925765,6794.1151074235095
3859,433194.0,449427.2553931278,-16233.255393127794
1593,319832.0,306633.3106123479,13198.689387652092
3638,270411.0,294935.3798819453,-24524.379881945322
3168,210139.0,300711.8775283284,-90572.87752832839
8452,170314.0,234973.72108875698,-64659.72108875698
2155,130171.0,151563.4895272513,-21392.48952725131
2287,356059.0,257267.1864695455,98791.8135304545
7995,456946.0,387776.44373973494,69169.55626026506
2383,137521.0,157684.76978351185,-20163.769783511845
6876,495191.0,361700.4587717231,133490.5412282769
4065,327549.0,317247.03518196335,10301.96481803665
8505,355857.0,362446.92494962236,-6589.924949622364
416,158148.0,167558.48134920275,-9410.481349202746
1704,286227.0,271751.2308061531,14475.769193846907
7243,316931.0,315765.67187358026,1165.328126419743
479,273851.0,247720.61749789605,26130.382502103952
5460,480932.0,490882.88101273106,-9950.881012731057
5356,426988.0,335397.0246318474,91590.9753681526
3171,292413.0,326434.4848360349,-34021.484836034884
8413,345564.0,304358.50292112416,41205.49707887584
6166,288957.0,273850.9913749704,15106.008625029586
3132,545850.0,653776.5413265398,-107926.54132653982
8715,139168.0,167979.29282702363,-28811.29282702363
1484,369579.0,433992.40788020735,-64413.40788020735
6356,159515.0,108321.1597031243,51193.8402968757
4761,380565.0,427373.43322779844,-46808.433227798436
5503,133968.0,125384.4773670958,8583.522632904205
2181,137431.0,198958.39611433222,-61527.39611433222
4622,394529.0,442647.38057761715,-48118.38057761715
2015,287469.0,395961.9477803684,-108492.94778036838
8829,282434.0,247039.87737352474,35394.12262647526
6808,511789.0,439735.6763690615,72053.32363093848
3420,333684.0,422641.47104289616,-88957.47104289616
447,457737.0,350304.75983452157,107432.24016547843
7310,588237.0,614603.4073750292,-26366.40737502917
6715,366603.0,347666.11464969494,18936.885350305063
2900,110334.0,130839.40807045464,-20505.408070454636
4550,199216.0,241551.93622396636,-42335.93622396636
5833,288786.0,279281.3510171659,9504.648982834071
1577,315143.0,301969.0001333659,13173.999866634083
2566,147501.0,195793.3214824764,-48292.3214824764
9245,453728.0,488931.3833369049,-35203.383336904924
3661,335966.0,325361.7265059017,10604.273494098277
4090,401116.0,356678.17984881654,44437.82015118346
1637,141212.0,193243.8491454146,-52031.8491454146
8969,543480.0,472345.9069881785,71134.0930118215
7131,476298.0,485613.8896632415,-9315.889663241513
7459,368928.0,380653.74315913283,-11725.743159132835
5654,346230.0,364414.108342248,-18184.108342248015
6534,336580.0,329076.5946770439,7503.405322956096
8427,390699.0,357710.2907071598,32988.70929284021
417,113977.0,163864.14205394028,-49887.142053940275
1789,158298.0,226186.95188283647,-67888.95188283647
6222,397852.0,413003.49147567165,-15151.491475671646
783,580157.0,568947.7293372859,11209.270662714145
8899,199665.0,218938.6223019989,-19273.622301998897
7008,350827.0,400401.95522365364,-49574.95522365364
741,470932.0,367169.13875065686,103762.86124934314
582,474037.0,516294.29704018857,-42257.29704018857
2193,490228.0,489435.39829540515,792.6017045948538
4650,233137.0,279094.2428365891,-45957.24283658911
8312,336750.0,286698.79128579196,50051.20871420804
5715,233672.0,235874.300722408,-2202.300722407992
3756,195174.0,148577.77062055736,46596.22937944264
1269,405162.0,451433.4643281144,-46271.46432811441
7637,367007.0,275604.71497958066,91402.28502041934
4635,223127.0,243498.81847469357,-20371.818474693573
2080,398217.0,341585.72851407353,56631.27148592647
7339,491931.0,421107.93976087455,70823.06023912545
6723,419469.0,371504.2896740479,47964.710325952095
6976,424192.0,462739.925264705,-38547.92526470497
6523,321870.0,263149.1234475198,58720.876552480215
6391,273181.0,225637.65940246885,47543.34059753115
5318,582641.0,507479.46153842146,75161.53846157854
6501,558333.0,498420.87141892756,59912.12858107244
3327,265310.0,268310.31911769975,-3000.3191176997498
1320,505002.0,530051.7409229368,-25049.74092293682
5604,586232.0,537955.3044066045,48276.6955933955
7912,689277.0,517686.05371262826,171590.94628737174
9302,213061.0,263523.7660341983,-50462.766034198285
2402,221845.0,250634.53189502103,-28789.531895021035
3341,313062.0,327387.876324454,-14325.876324453973
9163,200213.0,197711.2568021767,2501.7431978232926
3960,544614.0,506713.96934254206,37900.030657457944
2221,315819.0,350875.2032867161,-35056.203286716074
7280,211161.0,190468.81970453134,20692.180295468657
8855,333464.0,346016.80407967226,-12552.804079672263
1993,403724.0,480021.88054104615,-76297.88054104615
2094,330840.0,316925.307480005,13914.692519994976
3102,362042.0,351525.91210346884,10516.087896531157
4361,173586.0,247150.95362791503,-73564.95362791503
6804,481564.0,489080.9610449124,-7516.961044912401
3602,565020.0,627098.4633544039,-62078.46335440385
8772,334250.0,333803.1439272242,446.85607277578674
2977,327139.0,340794.7954482485,-13655.795448248507
4426,199506.0,282647.4646500365,-83141.46465003648
2953,238536.0,253212.04119013328,-14676.041190133285
2136,270285.0,257535.16524199827,12749.834758001729
5131,391676.0,412413.32951311354,-20737.32951311354
0,467104.0,492351.9837598131,-25247.983759813127
7076,481529.0,490814.36899655056,-9285.368996550562
6085,227750.0,280134.8609061365,-52384.86090613651
4009,388149.0,261390.3143012394,126758.68569876059
8836,162782.0,159000.9561674562,3781.043832543801
2178,469277.0,443720.1146124151,25556.885387584916
7924,221245.0,289414.3808413883,-68169.38084138831
8644,205036.0,258862.4930182051,-53826.4930182051
8980,236967.0,253602.34498402817,-16635.34498402817
7882,65502.0,110708.04072450167,-45206.04072450167
8078,199889.0,221825.34152823067,-21936.341528230667
8155,220866.0,243011.58636159863,-22145.58636159863
7793,278396.0,350500.3620167883,-72104.36201678828
3999,204712.0,196717.61058418802,7994.38941581198
7475,249396.0,366133.9506978219,-116737.95069782191
6746,173511.0,147932.5987830772,25578.401216922794
5330,405258.0,266767.03683270194,138490.96316729806
2673,557973.0,501544.86073046504,56428.139269534964
1040,163465.0,170386.61331191688,-6921.613311916881
4680,266331.0,304870.5277286508,-38539.52772865078
5635,437744.0,475802.78398340056,-38058.78398340056
368,402592.0,391547.70195276616,11044.298047233839
8410,281376.0,276633.88092467474,4742.1190753252595
7566,118547.0,138444.99811374856,-19897.99811374856
5247,207746.0,189127.05710627962,18618.942893720377
7126,401767.0,400247.3232492733,1519.6767507267068
140,374551.0,380514.867637018,-5963.867637017975
3016,295846.0,285128.05366448197,10717.946335518034
5661,475056.0,484822.84016914543,-9766.840169145435
2848,250511.0,249343.05734348,1167.9426565199974
8161,303968.0,347409.635963489,-43441.63596348901
7563,345380.0,428293.2321428935,-82913.23214289348
6672,329139.0,384883.2699416334,-55744.26994163339
8024,515650.0,441947.97428188607,73702.02571811393
3952,201556.0,190400.41072310388,11155.58927689612
1994,198712.0,208442.19521501026,-9730.195215010259
5129,658801.0,622216.2930112856,36584.7069887144
9122,149284.0,127936.55420798494,21347.44579201506
3191,194195.0,206241.8050697549,-12046.80506975489
811,240348.0,236152.67968326068,4195.320316739322
7781,325116.0,297862.58439474786,27253.415605252143
5284,184050.0,181989.37918817718,2060.620811822824
6005,180774.0,166963.65577389364,13810.344226106361
6445,277540.0,297830.6911285795,-20290.691128579492
1631,506300.0,429956.73218401166,76343.26781598834
3342,181340.0,245935.78375428086,-64595.783754280856
7632,379014.0,416361.90208486887,-37347.90208486887
5801,735774.0,621648.0999340313,114125.90006596874
5177,226390.0,201040.8364666604,25349.163533339597
1468,272515.0,238402.87115249175,34112.128847508255
658,212533.0,215940.31100388995,-3407.3110038899467
3366,319554.0,370738.2944955059,-51184.29449550592
7896,618187.0,451719.66916421393,166467.33083578607
6557,411115.0,385505.72787648794,25609.272123512055
4402,513054.0,543304.8637052581,-30250.863705258118
1426,486314.0,541724.0232004491,-55410.02320044907
7129,383393.0,360117.355420621,23275.644579379004
7817,189174.0,307765.56952451466,-118591.56952451466
3264,198030.0,239388.30243080977,-41358.30243080977
6729,442494.0,378412.94920600805,64081.05079399195
8645,207226.0,247074.62651879826,-39848.626518798264
8254,334776.0,345570.5929290035,-10794.592929003527
6871,276820.0,274277.15051728993,2542.849482710066
5933,388302.0,404699.9087578216,-16397.9087578216
8917,194212.0,205896.38683050015,-11684.386830500152
2479,227544.0,257364.07524268277,-29820.075242682768
6998,538518.0,441205.3388169242,97312.6611830758
3426,260989.0,273344.6993343236,-12355.69933432358
3630,110890.0,197308.64330686026,-86418.64330686026
2865,350005.0,315323.6635067669,34681.3364932331
588,101082.0,117550.8616252591,-16468.861625259102
1016,287129.0,307324.0126311543,-20195.012631154328
564,228276.0,261257.75921617425,-32981.75921617425
3084,280786.0,329297.3447355155,-48511.34473551548
1806,247422.0,370074.8145000953,-122652.81450009532
7813,354791.0,366087.37311452476,-11296.373114524758
1714,150396.0,159785.61107530352,-9389.611075303517
7098,284748.0,297254.2941782708,-12506.294178270793
8094,329720.0,342054.8689229143,-12334.86892291432
243,170531.0,185466.8464808006,-14935.846480800596
4936,271977.0,279412.20685261086,-7435.206852610863
7042,236964.0,280954.1097299275,-43990.1097299275
5975,231008.0,194566.5784197397,36441.4215802603
4290,341048.0,426036.1581068322,-84988.15810683218
972,486517.0,377248.74689875584,109268.25310124416
8736,211959.0,197808.2242497082,14150.775750291796
7948,223855.0,206684.00195654758,17170.99804345242
3651,381136.0,404194.194631955,-23058.194631955004
7484,212349.0,311437.5507561388,-99088.55075613881
7375,798186.0,704585.0696879913,93600.93031200871
4390,528169.0,442772.2499061497,85396.7500938503
8395,155962.0,162924.66920936573,-6962.669209365733
795,780735.0,706409.3852726799,74325.61472732015
2037,417762.0,397797.2255623527,19964.774437647313
2273,199897.0,152636.62461721813,47260.37538278187
5905,146992.0,144554.66493762055,2437.335062379454
8268,235667.0,242581.79249930556,-6914.792499305564
5273,378949.0,396460.4527009945,-17511.4527009945
2462,165006.0,211193.7264010292,-46187.72640102921
5569,416749.0,347402.54187173623,69346.45812826377
26,136039.0,133905.86143001658,2133.138569983421
7205,389998.0,442600.2899270778,-52602.28992707783
9308,461440.0,428584.7862724049,32855.21372759511
2598,625285.0,637327.0051615313,-12042.00516153127
5582,219118.0,247179.83066147685,-28061.83066147685
6757,687388.0,738325.4254283115,-50937.42542831146
1188,363521.0,361950.3364415609,1570.6635584391188
3349,392839.0,428803.9648494962,-35964.9648494962
8136,320684.0,386278.5694279993,-65594.56942799932
8759,402920.0,356076.3202514227,46843.6797485773
8558,236451.0,274095.3623030189,-37644.36230301892
7467,211398.0,202546.28921938804,8851.71078061196
2816,198040.0,221145.80983764172,-23105.80983764172
6191,153467.0,201953.45559237103,-48486.45559237103
4439,471005.0,464660.5818493595,6344.4181506405
5219,345798.0,339035.4154426748,6762.584557325172
9305,153008.0,188041.23917585053,-35033.239175850525
2652,157807.0,189758.5517561893,-31951.551756189292
4206,773856.0,526059.5869708306,247796.41302916943
3702,200679.0,205224.7790396691,-4545.7790396691125
5046,431973.0,380719.51102286414,51253.48897713586
5385,111775.0,130515.04914170873,-18740.049141708732
7001,463281.0,438889.021488353,24391.978511646972
4847,311234.0,251224.19175123124,60009.808248768764
8814,377268.0,355803.7123491234,21464.28765087662
3936,133646.0,161232.98928667532,-27586.98928667532
5047,326401.0,303764.70334382576,22636.296656174236
1055,186550.0,194920.90036239187,-8370.900362391869
808,388830.0,391744.33806205937,-2914.338062059367
6778,384621.0,382957.8876497456,1663.1123502543778
4579,202441.0,212503.64075550094,-10062.640755500935
7142,413022.0,377939.7349395224,35082.2650604776
3539,402802.0,323774.2917127458,79027.70828725421
6143,396398.0,519039.7539104616,-122641.75391046162
5687,360551.0,425124.91687361273,-64573.91687361273
7015,207375.0,217714.94744268214,-10339.94744268214
3724,215315.0,232606.25726645355,-17291.257266453555
3967,137095.0,130071.16929494383,7023.830705056171
4596,56172.0,129139.74750185436,-72967.74750185436
3629,416762.0,410566.6853788412,6195.314621158817
683,382661.0,400291.0012638456,-17630.001263845596
3594,275386.0,303884.6325997772,-28498.632599777193
3813,277994.0,282817.24493437726,-4823.2449343772605
1152,257472.0,250492.87482459625,6979.125175403751
5152,398093.0,349585.1343880378,48507.86561196222
72,452239.0,368218.9903671828,84020.00963281718
1019,291877.0,316201.9870244713,-24324.98702447128
2041,91705.0,84428.96732663577,7276.032673364229
6686,432368.0,452984.43928436266,-20616.439284362656
5351,498063.0,507331.54192698497,-9268.541926984966
8146,280772.0,275341.3972589976,5430.602741002396
1861,208742.0,209709.13379152486,-967.1337915248587
7744,168643.0,207851.55415320012,-39208.55415320012
2681,730579.0,580782.7840763072,149796.2159236928
7445,596759.0,574116.4053289874,22642.5946710126
2985,520316.0,475512.1382829501,44803.861717049906
2391,494138.0,594833.8693868745,-100695.86938687449
8,668514.0,522223.2950116665,146290.7049883335
6389,319747.0,340036.1369544963,-20289.136954496324
925,303196.0,245422.11684085883,57773.88315914117
6870,114060.0,121589.50848001777,-7529.508480017772
6502,230918.0,264295.0939815368,-33377.093981536804
9221,343592.0,356154.6742313955,-12562.674231395475
6062,126609.0,139061.04809382805,-12452.048093828053
3833,132837.0,152573.89955029747,-19736.899550297472
3664,383764.0,347080.7655302998,36683.2344697002
5531,416346.0,427894.99265615427,-11548.992656154267
1826,398772.0,405095.4971129861,-6323.497112986108
6756,345294.0,350240.9832844126,-4946.983284412592
8822,206614.0,185790.79730054145,20823.202699458547
4386,159485.0,152879.64691295242,6605.353087047581
7641,265188.0,240437.25623891485,24750.74376108515
6096,182138.0,181602.6644596972,535.3355403027963
909,238586.0,272170.73117193294,-33584.731171932945
1586,393250.0,354448.01025951986,38801.989740480145
2993,407045.0,418617.2997103165,-11572.299710316525
2832,472783.0,537063.5080154295,-64280.508015429485
8823,299558.0,334511.19088108256,-34953.190881082555
1008,325351.0,316843.4680518948,8507.5319481052
2143,350803.0,366471.660372213,-15668.660372212995
1537,360410.0,319514.5640230365,40895.43597696349
6913,354276.0,328018.90932558273,26257.090674417268
4958,355159.0,348958.0522220754,6200.9477779245935
108,263941.0,262421.68337958585,1519.3166204141453
245,287331.0,260550.98906476417,26780.010935235827
3151,448053.0,540372.7636960553,-92319.76369605528
5859,283261.0,333392.00570429506,-50131.005704295065
2043,379893.0,327260.27674861596,52632.72325138404
3215,309376.0,334726.83187059173,-25350.831870591734
4305,302009.0,341475.51217360026,-39466.51217360026
8934,159281.0,165219.9288933967,-5938.928893396689
1864,200316.0,170522.68328173814,29793.316718261864
2169,259784.0,240288.180864221,19495.81913577899
6247,500242.0,520772.28546293435,-20530.28546293435
3239,366136.0,339937.3251936172,26198.674806382798
8764,121061.0,151048.63889741668,-29987.638897416677
2393,164882.0,132308.90333228532,32573.09666771468
7870,215492.0,237548.58611626175,-22056.58611626175
7292,221947.0,276387.44026874786,-54440.44026874786
8550,230597.0,204652.23512068018,25944.764879319817
6163,312120.0,320162.2693654621,-8042.269365462125
420,362261.0,386257.06658327696,-23996.06658327696
434,301279.0,302459.2563354121,-1180.256335412094
1380,542848.0,632262.9846114024,-89414.98461140238
8344,386624.0,337644.60080228513,48979.39919771487
5638,201473.0,200831.41313877568,641.5868612243212
5004,348539.0,517712.64149668,-169173.64149667998
4555,319500.0,296705.2921271459,22794.70787285408
380,338185.0,338951.7659331138,-766.7659331138129
4927,399029.0,403470.8557958663,-4441.855795866286
629,118748.0,124802.7521739667,-6054.752173966699
4443,140205.0,153852.65560730977,-13647.655607309774
966,401746.0,442456.42909618496,-40710.42909618496
3634,270096.0,313696.51312554034,-43600.51312554034
9264,375209.0,418921.009665641,-43712.009665641
6347,406998.0,406991.8315006691,6.168499330873601
599,463869.0,440444.7499383005,23424.25006169948
728,353496.0,335426.1577672631,18069.842232736875
5707,85556.0,115314.6080554637,-29758.6080554637
8863,436113.0,420309.98725784133,15803.012742158666
6277,297952.0,292248.92178197287,5703.078218027134
3119,303782.0,290548.3188644062,13233.681135593797
2540,344958.0,344566.10497853963,391.8950214603683
3542,143019.0,148806.69059737082,-5787.69059737082
3788,407873.0,498353.6751382865,-90480.67513828649
279,737865.0,679000.8089712682,58864.19102873176
3772,178691.0,156051.73632408303,22639.26367591697
4144,342416.0,370931.12932653155,-28515.129326531547
7338,719546.0,681846.3726586874,37699.62734131259
2124,351335.0,304129.5851707257,47205.41482927429
403,681572.0,632745.9760352109,48826.023964789114
4323,403647.0,356442.3056008082,47204.69439919182
1710,216974.0,209027.08943719076,7946.910562809237
8362,394503.0,411145.09137695597,-16642.09137695597
6691,341842.0,379072.44889422046,-37230.44889422046
2616,209213.0,191240.93935638055,17972.06064361945
5977,638589.0,621437.4384931106,17151.56150688941
9042,357532.0,411453.229269647,-53921.22926964698
8512,391674.0,385214.8986591856,6459.101340814377
5693,120336.0,163943.80047469374,-43607.80047469374
5420,411573.0,461899.99501401634,-50326.99501401634
2171,439433.0,425972.4993179525,13460.50068204751
1777,386623.0,517370.8519876572,-130747.8519876572
2882,528711.0,457408.4113139734,71302.58868602657
1547,318384.0,393071.5904563263,-74687.59045632632
8284,558550.0,432582.3155772948,125967.6844227052
657,201835.0,240457.87807219388,-38622.87807219388
1971,269645.0,263055.6331821133,6589.366817886708
1693,231565.0,248174.61340837507,-16609.613408375066
116,345938.0,350189.23970907874,-4251.239709078742
3000,320444.0,352605.3524380599,-32161.352438059926
